ID,Nama_Penyakit,Kategori,Tingkat_Keparahan,Obat_Cocok,Rekomendasi_Mandiri,Kapan_ke_Dokter,prevalence_score,Probabilitas_Penyakit,amandel_membesar,anemia,batuk,batuk_berdahak,batuk_berkepanjangan,batuk_kering,batuk_kronis,batuk_malam,batuk_ringan,bau_mulut,bau_ringan,bekas_jerawat,bengkak,bengkak_lokal,bengkak_pipi,benjolan_di_anus,benjolan_gatal_merah,benjolan_merah,berair,bersendawa,bersin,bersin_kadang,bintik_melingkar,bintil_merah,buang_air_besar_cair,dahak,darah_saat_bab,dehidrasi,dehidrasi_ringan,demam,demam_berulang,demam_naik_bertahap,demam_ringan,demam_tinggi,demam_tinggi_mendadak,diare,diare_berat,diare_hebat,gangguan_pencernaan,gatal,gatal_berlebih,gatal_di_anus,gatal_di_hidung,gatal_hebat,gatal_mata,gatal_parah,gatal_ringan,gatal_tenggorokan,haus_berlebih,heartburn,hidung_mampet,hidung_meler,hidung_tersumbat,infeksi_sekunder,iritasi_lokal,irritasi_rongga_hidung,jarang_bab,kabur_ringan,kekakuan,kekeringan_berulang,kelelahan,kelelahan_ekstrem,kelopak_mata_berat,keluar_cairan,keluar_cairan_telinga,kembung,keras_saat_bab,keringat_berlebih,keringat_dingin,kesulitan_makan,ketegangan_leher,keterbatasan_gerak,komedo,kram_perut,kuku_berubah_warna,kuku_menebal,kulit_gatal,kulit_kering,kulit_lembab_dingin,kulit_mengelupas,lelahan,lemas,lendir_kental,lepuhan_kecil,lidah_kotor,luka_mulut_nyeri,mata_gatal,mata_merah,mata_merah_berair,memar,menggigil,menggigil_hebat,merah_bercak,merah_dan_bengkak,meriang,mood_swing,mual,mual_ringan,mual_setelah_makan,mucus_di_tinja,muka_terasa_penuh,mulut_kering,muntah,muntah_hebat,muntah_ringan,napas_berbunyi/mengepung,napas_cepat,nyeri_belakang_mata,nyeri_dada,nyeri_dada_ringan,nyeri_gigi_hebat,nyeri_kepala,nyeri_lokal,nyeri_menjalar_ke_kaki_ringan,nyeri_otot_hebat,nyeri_panggul,nyeri_payudara,nyeri_perut,nyeri_perut_kambuh,nyeri_punggung_bawah,nyeri_ringan,nyeri_saat_berkemih,nyeri_saat_digerakkan,nyeri_sendi,nyeri_setelah_berdiri_lama,nyeri_tekan,nyeri_telinga,nyeri_ulu_hati,nyeri_wajah,pandangan_kabur,pedih,pegal,pembengkakan_kelenjar_leher,penurunan_pendengaran_sementara,penurunan_urine,penyebaran_perlahan,peradangan,perasaan_pasir_di_mata,perubahan_pola_bab,pilek,pilek_ringan,pingsan_ringan,pusing,pusing_ringan,rapuh,rasa_panas,rasa_terbakar,regurgitasi,ruam,ruam_bintik_merah_gatal,ruam_kecil,ruam_lokal,ruam_menyebar,sakit_kepala,sakit_kepala_berdenyut,sakit_kepala_ringan,sakit_kepala_tumpul,sakit_saat_duduk,sakit_tenggorokan,sakit_tenggorokan_hebat,sensasi_benda_asing,sensitif_cahaya,sensitivitas_panas/dingin,sensitivitas_ringan,sering_berkemih,sesak_napas,sesak_ringan,stress,suara_serak,sulit_berjalan,sulit_makan,sulit_menelan,sulit_tidur,tersebar_cepat,tidak_ada_gejala_kadang,tidak_nyaman_perut,urine_keruh,Kategori_Enc,Keparahan_Enc,Label_Penyakit,score_bayes
SYN00023,Wasir (Hemoroid),Pencernaan,Ringan,"Salep topikal, obat pencahar ringan","Tingkatkan serat, mandi sitz","Pendarahan banyak, nyeri hebat",2,"0,0116",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,Wasir (Hemoroid),1.0
SYN00024,Pneumonia (ringan sampai sedang),Pernapasan,Serius,"Antibiotik (resep), obat batuk","Tinggikan kepala, banyak cairan, istirahat","Kesulitan bernapas akut, bibir kebiruan","1,5","0,0087",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,2,Pneumonia (ringan sampai sedang),1.0
SYN00025,Hipertensi (gejala ringan/nonspesifik),Kardiovaskular,Sedang,Antihipertensi (resep),"Kontrol garam, olahraga ringan","Sakit dada, pingsan, sesak napas","3,8","0,0221",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,Hipertensi (gejala ringan/nonspesifik),1.0
SYN00026,Pneumonia (ringan sampai sedang),Pernapasan,Serius,"Antibiotik (resep), obat batuk","Tinggikan kepala, banyak cairan, istirahat","Kesulitan bernapas akut, bibir kebiruan","1,5","0,0087",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,2,Pneumonia (ringan sampai sedang),1.0
SYN00027,Keracunan Makanan,Pencernaan,Sedang,"Rehidrasi, antiemetik jika perlu","Hidrasi, istirahat","Muntah terus, tanda dehidrasi","2,5","0,0145",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,Keracunan Makanan,1.0
SYN00028,Konjungtivitis (Mata Merah),Mata,Ringan,Obat tetes mata antiseptik/antihistamin,"Hindari mengucek, cuci tangan","Nyeri hebat mata, kehilangan penglihatan","3,5","0,0204",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,Konjungtivitis (Mata Merah),1.0
SYN00029,Demam Berdarah Dengue (DBD),Infeksi,Serius,"Parasetamol, Oralit (hindari NSAID)","Hidrasi intensif, istirahat, observasi","Perdarahan, muntah terus, nyeri perut hebat","1,5","0,0087",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Demam Berdarah Dengue (DBD),1.0
SYN00030,Tifus (Demam Tifoid),Infeksi,Serius,"Antibiotik (resep), Parasetamol","Istirahat total, makanan lunak, jaga kebersihan","Demam >7 hari, penurunan kesadaran","0,8","0,0047",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Tifus (Demam Tifoid),1.0
SYN00031,Keseleo Pergelangan Kaki (Sprain),Tulang & Otot,Ringan,"Kompres es, elevasi, analgesik","Istirahat, bandage, elevasi","Tidak bisa menyangga berat badan, deformitas jelas","2,2","0,0128",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11,0,Keseleo Pergelangan Kaki (Sprain),1.0
SYN00032,Wasir (Hemoroid),Pencernaan,Ringan,"Salep topikal, obat pencahar ringan","Tingkatkan serat, mandi sitz","Pendarahan banyak, nyeri hebat",2,"0,0116",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,Wasir (Hemoroid),1.0
SYN00033,Gastritis / Maag,Pencernaan,Ringan,"Antasida, PPI (jika perlu)","Hindari makanan asam/berlemak, makan teratur","Muntah darah, nyeri hebat perut",5,"0,0291",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,Gastritis / Maag,1.0
SYN00034,Alergi Kulit (Dermatitis kontak),Kulit & Alergi,Ringan,"Krim kortikosteroid topikal, antihistamin","Hindari pemicu, kompres dingin","Pembengkakan besar, kesulitan bernapas",4,"0,0233",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,Alergi Kulit (Dermatitis kontak),1.0
SYN00035,Tinea (Jamur kulit),Kulit,Ringan,Antifungal topikal,"Jaga area kering, pakaian longgar","Penyebaran luas, tanda infeksi sekunder","2,5","0,0145",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Tinea (Jamur kulit),1.0
SYN00036,Sariawan (Stomatitis),Mulut & Gigi,Ringan,"Obat kumur antiseptik, gel topikal","Hindari makanan pedas/asin, berkumur air garam","Luka besar berulang, demam tinggi",4,"0,0233",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,Sariawan (Stomatitis),1.0
SYN00037,Tifus (Demam Tifoid),Infeksi,Serius,"Antibiotik (resep), Parasetamol","Istirahat total, makanan lunak, jaga kebersihan","Demam >7 hari, penurunan kesadaran","0,8","0,0047",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Tifus (Demam Tifoid),1.0
SYN00038,Hipotensi (tekanan darah rendah),Kardiovaskular,Ringan,"Rehidrasi, perbaiki posisi tubuh","Istirahat, cairan","Pingsan berulang, kejang","1,2","0,007",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Hipotensi (tekanan darah rendah),1.0
SYN00039,Infeksi Saluran Pernapasan Atas (Common Cold),Pernapasan,Ringan,"Symptomatic: analgesik, dekongestan","Istirahat, cairan hangat","Sesak napas, demam >3 hari","12,5","0,0727",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,Infeksi Saluran Pernapasan Atas (Common Cold),1.0
SYN00040,Flu Biasa,Pernapasan,Ringan,"Parasetamol, Dekongestan","Istirahat, banyak minum, berkumur air garam","Demam >3 hari, sesak napas",12,"0,0698",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,Flu Biasa,1.0
SYN00041,Tinea (Jamur kulit),Kulit,Ringan,Antifungal topikal,"Jaga area kering, pakaian longgar","Penyebaran luas, tanda infeksi sekunder","2,5","0,0145",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Tinea (Jamur kulit),1.0
SYN00042,Gastroenteritis (Flu Perut),Pencernaan,Sedang,"Oralit, Antiemetik jika perlu","Hidrasi, makan sedikit tapi sering","Dehidrasi berat, muntah darah",6,"0,0349",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,Gastroenteritis (Flu Perut),1.0
SYN00043,Radang Tenggorokan (Faringitis),Pernapasan,Sedang,"Analgesik, antibiotik jika bakteri","Berkumur air garam, istirahat suara","Sakit menelan parah, demam tinggi",3,"0,0175",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,8,1,Radang Tenggorokan (Faringitis),1.0
SYN00044,Tonsilitis Bakteri (radang amandel),Pernapasan,Sedang,Antibiotik jika bakteri,"Berkumur, istirahat suara","Sulit bernafas, demakan tinggi berulang","1,6","0,0093",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,1,Tonsilitis Bakteri (radang amandel),1.0
SYN00045,Influenza (Flu),Pernapasan,Sedang,"Oseltamivir (jika indikasi), Parasetamol","Istirahat total, cairan banyak, sup hangat","Sesak napas, nyeri dada, kebingungan",4,"0,0233",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,Influenza (Flu),1.0
SYN00046,Masuk Angin (non spesifik),Umum,Ringan,"Istirahat, minum air hangat, pijat ringan","Istirahat, jahe hangat","Demam tinggi, muntah terus",5,"0,0291",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,Masuk Angin (non spesifik),1.0
SYN00047,Rhinitis Nonallergic (Iritasi hidung),Pernapasan,Ringan,"Semprotan saline, dekongestan sesekali","Hindari iritan, cuci hidung","Sesak napas, perdarahan hidung berat","1,6","0,0093",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,Rhinitis Nonallergic (Iritasi hidung),1.0
SYN00048,Infeksi Jamur Kuku (Onikomikosis),Kulit,Ringan,Antifungal topikal/oral (resep),"Keringkan kuku, hindari kelembapan","Nyeri hebat, penyebaran luas","1,8","0,0105",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Infeksi Jamur Kuku (Onikomikosis),1.0
